Epoch,loss,accuracy,val_loss,val_accuracy,time,optimization,batch_size,learning_rate,VGG
1,2.332258701324463,0.0973809510469436,2.3039495944976807,0.0970000028610229,85.45204830169678,Adam,32,0.005,2
2,2.3034112453460693,0.1013571396470069,2.303989887237549,0.0992500036954879,85.45204830169678,Adam,32,0.005,2
3,2.303312301635742,0.0997619032859802,2.303178071975708,0.0993750020861625,85.45204830169678,Adam,32,0.005,2
4,2.30347752571106,0.0981904789805412,2.3035614490509038,0.0993750020861625,85.45204830169678,Adam,32,0.005,2
5,2.303279399871826,0.0999285727739334,2.3025779724121094,0.1012500002980232,85.45204830169678,Adam,32,0.005,2
6,2.3033597469329834,0.1004523783922195,2.302611351013184,0.1012500002980232,85.45204830169678,Adam,32,0.005,2
7,2.3034441471099854,0.0961428582668304,2.3036277294158936,0.0958750024437904,85.45204830169678,Adam,32,0.005,2
8,2.303280830383301,0.1004523783922195,2.303081750869751,0.0984999984502792,85.45204830169678,Adam,32,0.005,2
9,2.303483486175537,0.0983571410179138,2.303497791290283,0.0958750024437904,85.45204830169678,Adam,32,0.005,2
10,2.303403377532959,0.0983571410179138,2.303649425506592,0.101000003516674,85.45204830169678,Adam,32,0.005,2
1,2.3040578365325928,0.0970000028610229,2.3027632236480717,0.0984999984502792,127.81624126434326,Adam,32,0.001,2
2,2.302826166152954,0.0964047610759735,2.302987098693848,0.0993750020861625,127.81624126434326,Adam,32,0.001,2
3,2.302793264389038,0.0982619076967239,2.30289363861084,0.098750002682209,127.81624126434326,Adam,32,0.001,2
4,2.302732229232788,0.1016904786229133,2.3028712272644043,0.0993750020861625,127.81624126434326,Adam,32,0.001,2
5,2.302772760391236,0.099285714328289,2.3027126789093018,0.0993750020861625,127.81624126434326,Adam,32,0.001,2
6,2.3027710914611816,0.0985952392220497,2.3028111457824707,0.0970000028610229,127.81624126434326,Adam,32,0.001,2
7,2.302765130996704,0.0981904789805412,2.302828550338745,0.0993750020861625,127.81624126434326,Adam,32,0.001,2
8,2.3027431964874268,0.0993333309888839,2.302995204925537,0.0970000028610229,127.81624126434326,Adam,32,0.001,2
9,2.302801609039306,0.0973333343863487,2.3028998374938965,0.0970000028610229,127.81624126434326,Adam,32,0.001,2
10,2.3027892112731934,0.1010238081216812,2.3026723861694336,0.0993750020861625,127.81624126434326,Adam,32,0.001,2
11,2.302775382995605,0.1003095209598541,2.3026857376098637,0.1012500002980232,127.81624126434326,Adam,32,0.001,2
12,2.3027656078338623,0.0982142835855484,2.3027360439300537,0.101000003516674,127.81624126434326,Adam,32,0.001,2
13,2.3027563095092773,0.0997619032859802,2.3027615547180176,0.0970000028610229,127.81624126434326,Adam,32,0.001,2
14,2.302764654159546,0.0986904725432396,2.302742958068848,0.0958750024437904,127.81624126434326,Adam,32,0.001,2
15,2.302766799926758,0.0973571464419364,2.3028602600097656,0.0958750024437904,127.81624126434326,Adam,32,0.001,2
1,1.98583459854126,0.2735714316368103,1.7361022233963013,0.3698750138282776,187.5288732051849,SGD,32,0.05,2
2,1.587027668952942,0.4226666688919067,1.4823918342590332,0.4596250057220459,187.5288732051849,SGD,32,0.05,2
3,1.4262429475784302,0.4853571355342865,1.3201696872711182,0.5337499976158142,187.5288732051849,SGD,32,0.05,2
4,1.3070088624954224,0.5283095240592957,1.1488971710205078,0.5929999947547913,187.5288732051849,SGD,32,0.05,2
5,1.216914415359497,0.5660714507102966,1.0986943244934082,0.6258749961853027,187.5288732051849,SGD,32,0.05,2
6,1.118937373161316,0.6034523844718933,1.012756109237671,0.6463750004768372,187.5288732051849,SGD,32,0.05,2
7,1.0379477739334106,0.6337857246398926,0.9493069052696228,0.6611250042915344,187.5288732051849,SGD,32,0.05,2
8,0.9767379760742188,0.6535000205039978,0.8649867177009583,0.6966249942779541,187.5288732051849,SGD,32,0.05,2
9,0.9262277483940125,0.6734047532081604,0.8333238363265991,0.7047500014305115,187.5288732051849,SGD,32,0.05,2
10,0.8765262961387634,0.6912857294082642,0.8310887813568115,0.703374981880188,187.5288732051849,SGD,32,0.05,2
11,0.8431918621063232,0.7020714282989502,0.7739254832267761,0.7326250076293945,187.5288732051849,SGD,32,0.05,2
12,0.8062190413475037,0.717380940914154,0.7746198773384094,0.7327499985694885,187.5288732051849,SGD,32,0.05,2
13,0.7777823209762573,0.7252380847930908,0.747538149356842,0.7390000224113464,187.5288732051849,SGD,32,0.05,2
14,0.7454161643981934,0.7341904640197754,0.7760665416717529,0.7321249842643738,187.5288732051849,SGD,32,0.05,2
15,0.731410801410675,0.7400000095367432,0.8463984727859497,0.7102500200271606,187.5288732051849,SGD,32,0.05,2
16,0.7138742804527283,0.7477856874465942,0.7391807436943054,0.7486249804496765,187.5288732051849,SGD,32,0.05,2
17,0.6852218508720398,0.7539047598838806,0.7172422409057617,0.7582499980926514,187.5288732051849,SGD,32,0.05,2
18,0.6732544302940369,0.7634285688400269,0.6782179474830627,0.7702500224113464,187.5288732051849,SGD,32,0.05,2
19,0.658610463142395,0.7670952677726746,0.7398467659950256,0.7451249957084656,187.5288732051849,SGD,32,0.05,2
20,0.6382408142089844,0.76926189661026,0.7270398736000061,0.7540000081062317,187.5288732051849,SGD,32,0.05,2
21,0.6257123947143555,0.776357114315033,0.694930374622345,0.7681249976158142,187.5288732051849,SGD,32,0.05,2
22,0.6101433038711548,0.781000018119812,0.7433754801750183,0.7524999976158142,187.5288732051849,SGD,32,0.05,2
23,0.6051745414733887,0.7816666960716248,0.7230722308158875,0.762624979019165,187.5288732051849,SGD,32,0.05,2
1,2.064805746078491,0.2410714328289032,1.769015192985535,0.3682500123977661,302.26049852371216,SGD,32,0.025,2
2,1.709365725517273,0.3797857165336609,1.5449434518814087,0.442124992609024,302.26049852371216,SGD,32,0.025,2
3,1.4941520690917969,0.4597142934799194,1.305398941040039,0.5274999737739563,302.26049852371216,SGD,32,0.025,2
4,1.3636493682861328,0.5076904892921448,1.368806004524231,0.503250002861023,302.26049852371216,SGD,32,0.025,2
5,1.264681696891785,0.5450476408004761,1.129474401473999,0.6033750176429749,302.26049852371216,SGD,32,0.025,2
6,1.175976037979126,0.5802381038665771,1.073357105255127,0.6231250166893005,302.26049852371216,SGD,32,0.025,2
7,1.104953050613403,0.6040714383125305,1.027488112449646,0.637624979019165,302.26049852371216,SGD,32,0.025,2
8,1.0510379076004028,0.6272143125534058,0.9690381288528442,0.6575000286102295,302.26049852371216,SGD,32,0.025,2
9,1.000497817993164,0.6458571553230286,0.9402264952659608,0.6713749766349792,302.26049852371216,SGD,32,0.025,2
10,0.955797553062439,0.6642143130302429,0.8920511603355408,0.6884999871253967,302.26049852371216,SGD,32,0.025,2
11,0.9119148254394532,0.6774285435676575,0.838848352432251,0.7038750052452087,302.26049852371216,SGD,32,0.025,2
12,0.8727717399597168,0.6867619156837463,0.8006675243377686,0.7176250219345093,302.26049852371216,SGD,32,0.025,2
13,0.8440520763397217,0.7019047737121582,0.8232783675193787,0.7095000147819519,302.26049852371216,SGD,32,0.025,2
14,0.8175141215324402,0.7103095054626465,0.7589295506477356,0.734375,302.26049852371216,SGD,32,0.025,2
15,0.7911099195480347,0.7205952405929565,0.7414098978042603,0.7387499809265137,302.26049852371216,SGD,32,0.025,2
16,0.7604415416717529,0.7289761900901794,0.7667636275291443,0.7361249923706055,302.26049852371216,SGD,32,0.025,2
17,0.7366055846214294,0.739309549331665,0.7164960503578186,0.750374972820282,302.26049852371216,SGD,32,0.025,2
18,0.7175600528717041,0.7427142858505249,0.7057503461837769,0.750374972820282,302.26049852371216,SGD,32,0.025,2
19,0.6940541863441467,0.7528095245361328,0.7749080657958984,0.7326250076293945,302.26049852371216,SGD,32,0.025,2
20,0.6800510883331299,0.7591190338134766,0.6998847723007202,0.7573750019073486,302.26049852371216,SGD,32,0.025,2
21,0.6594260931015015,0.7660714387893677,0.7386439442634583,0.750249981880188,302.26049852371216,SGD,32,0.025,2
22,0.649055540561676,0.7712143063545227,0.6788100004196167,0.765625,302.26049852371216,SGD,32,0.025,2
23,0.6273996233940125,0.7746190428733826,0.683537483215332,0.7634999752044678,302.26049852371216,SGD,32,0.025,2
24,0.6172212362289429,0.779880940914154,0.6824673414230347,0.7637500166893005,302.26049852371216,SGD,32,0.025,2
25,0.6014639735221863,0.7847381234169006,0.6691115498542786,0.7689999938011169,302.26049852371216,SGD,32,0.025,2
26,0.5822793245315552,0.790071427822113,0.712098240852356,0.7609999775886536,302.26049852371216,SGD,32,0.025,2
27,0.5785048007965088,0.7923809289932251,0.6631041169166565,0.7785000205039978,302.26049852371216,SGD,32,0.025,2
28,0.5623693466186523,0.7993095517158508,0.6609760522842407,0.7760000228881836,302.26049852371216,SGD,32,0.025,2
29,0.5479426383972168,0.8040952086448669,0.6778801679611206,0.7711250185966492,302.26049852371216,SGD,32,0.025,2
30,0.5391518473625183,0.805904746055603,0.6758801937103271,0.7793750166893005,302.26049852371216,SGD,32,0.025,2
31,0.5278041362762451,0.8105952143669128,0.6694977879524231,0.7763749957084656,302.26049852371216,SGD,32,0.025,2
32,0.5161675810813904,0.8137142658233643,0.6472526788711548,0.7839999794960022,302.26049852371216,SGD,32,0.025,2
33,0.5182579159736633,0.8122857213020325,0.6876423954963684,0.7733749747276306,302.26049852371216,SGD,32,0.025,2
34,0.5048385858535767,0.8174285888671875,0.7342275977134705,0.7592499852180481,302.26049852371216,SGD,32,0.025,2
35,0.5011218190193176,0.8200952410697937,0.6626566052436829,0.7791249752044678,302.26049852371216,SGD,32,0.025,2
36,0.4873295128345489,0.822952389717102,0.6622331142425537,0.7835000157356262,302.26049852371216,SGD,32,0.025,2
37,0.4749535918235779,0.8288809657096863,0.6799330115318298,0.781624972820282,302.26049852371216,SGD,32,0.025,2
1,2.209522008895874,0.165261909365654,2.0150516033172607,0.2745000123977661,413.23740339279175,SGD,32,0.005,2
2,1.9859627485275269,0.273333340883255,1.834008812904358,0.3657500147819519,413.23740339279175,SGD,32,0.005,2
3,1.8279411792755127,0.3375238180160522,1.650732398033142,0.4120000004768371,413.23740339279175,SGD,32,0.005,2
4,1.7007519006729126,0.3829047679901123,1.5388120412826538,0.4466249942779541,413.23740339279175,SGD,32,0.005,2
5,1.6045165061950684,0.4168809652328491,1.510932445526123,0.445125013589859,413.23740339279175,SGD,32,0.005,2
6,1.5338656902313232,0.4433809518814087,1.5757427215576172,0.4422500133514404,413.23740339279175,SGD,32,0.005,2
7,1.4824846982955933,0.4632380902767181,1.3575336933135986,0.5167499780654907,413.23740339279175,SGD,32,0.005,2
8,1.4300776720046997,0.4819999933242798,1.3186551332473757,0.5293750166893005,413.23740339279175,SGD,32,0.005,2
9,1.400441288948059,0.4949047565460205,1.3053109645843506,0.5404999852180481,413.23740339279175,SGD,32,0.005,2
10,1.3597310781478882,0.5122143030166626,1.239107966423035,0.5631250143051147,413.23740339279175,SGD,32,0.005,2
11,1.324978590011597,0.5224761962890625,1.2095139026641846,0.577875018119812,413.23740339279175,SGD,32,0.005,2
12,1.293947696685791,0.5370000004768372,1.1780619621276855,0.5799999833106995,413.23740339279175,SGD,32,0.005,2
13,1.2630716562271118,0.5500237941741943,1.1641610860824585,0.5898749828338623,413.23740339279175,SGD,32,0.005,2
14,1.2392414808273315,0.557023823261261,1.154638409614563,0.5960000157356262,413.23740339279175,SGD,32,0.005,2
15,1.2071574926376345,0.5692856907844543,1.1044151782989502,0.6140000224113464,413.23740339279175,SGD,32,0.005,2
16,1.1777207851409912,0.5772619247436523,1.0740100145339966,0.628000020980835,413.23740339279175,SGD,32,0.005,2
17,1.1591726541519165,0.5860952138900757,1.0590802431106567,0.6328750252723694,413.23740339279175,SGD,32,0.005,2
18,1.1356762647628784,0.5967142581939697,1.0345674753189087,0.6377500295639038,413.23740339279175,SGD,32,0.005,2
19,1.1188942193984983,0.6017618775367737,1.0446263551712036,0.6355000138282776,413.23740339279175,SGD,32,0.005,2
20,1.1021161079406738,0.6097142696380615,1.007775068283081,0.6495000123977661,413.23740339279175,SGD,32,0.005,2
21,1.0802009105682373,0.6167380809783936,1.005422830581665,0.6536250114440918,413.23740339279175,SGD,32,0.005,2
22,1.062747359275818,0.6216190457344055,0.968704104423523,0.6636250019073486,413.23740339279175,SGD,32,0.005,2
23,1.0446383953094482,0.6293809413909912,0.958529770374298,0.6669999957084656,413.23740339279175,SGD,32,0.005,2
24,1.0268328189849854,0.6357619166374207,0.9325636029243468,0.6703749895095825,413.23740339279175,SGD,32,0.005,2
25,1.0138040781021118,0.6409285664558411,0.9583913087844848,0.6667500138282776,413.23740339279175,SGD,32,0.005,2
26,0.9973551034927368,0.6461666822433472,0.9146695137023926,0.6779999732971191,413.23740339279175,SGD,32,0.005,2
27,0.98331481218338,0.6503571271896362,0.897186815738678,0.687125027179718,413.23740339279175,SGD,32,0.005,2
28,0.9648032784461976,0.659428596496582,0.8807913661003113,0.6903749704360962,413.23740339279175,SGD,32,0.005,2
29,0.9494937658309937,0.6624047756195068,0.8667272925376892,0.6981250047683716,413.23740339279175,SGD,32,0.005,2
30,0.9423555731773376,0.66695237159729,0.8846767544746399,0.690625011920929,413.23740339279175,SGD,32,0.005,2
31,0.9247077703475952,0.6731904745101929,0.8523353338241577,0.7012500166893005,413.23740339279175,SGD,32,0.005,2
32,0.915922224521637,0.6756666898727417,0.8530139923095703,0.7023749947547913,413.23740339279175,SGD,32,0.005,2
33,0.9023897051811218,0.6816428303718567,0.8521073460578918,0.7057499885559082,413.23740339279175,SGD,32,0.005,2
34,0.891694962978363,0.6826428771018982,0.8524889945983887,0.703249990940094,413.23740339279175,SGD,32,0.005,2
35,0.8773980736732483,0.6892619132995605,0.8403121829032898,0.7064999938011169,413.23740339279175,SGD,32,0.005,2
36,0.8657533526420593,0.6931190490722656,0.8255941867828369,0.7098749876022339,413.23740339279175,SGD,32,0.005,2
37,0.8508147597312927,0.6996666789054871,0.7988366484642029,0.7251250147819519,413.23740339279175,SGD,32,0.005,2
38,0.8500289916992188,0.7021190524101257,0.8006806373596191,0.722000002861023,413.23740339279175,SGD,32,0.005,2
39,0.8373205661773682,0.7024047374725342,0.8196098208427429,0.7164999842643738,413.23740339279175,SGD,32,0.005,2
40,0.8281482458114624,0.7079523801803589,0.7806348204612732,0.7253749966621399,413.23740339279175,SGD,32,0.005,2
41,0.8158774971961975,0.7106428742408752,0.7784532904624939,0.7275000214576721,413.23740339279175,SGD,32,0.005,2
42,0.8006479740142822,0.7140952348709106,0.7689599990844727,0.7338749766349792,413.23740339279175,SGD,32,0.005,2
43,0.7907716631889343,0.7190238237380981,0.7800018191337585,0.7279999852180481,413.23740339279175,SGD,32,0.005,2
44,0.7862619757652283,0.7220476269721985,0.7459827065467834,0.7451249957084656,413.23740339279175,SGD,32,0.005,2
45,0.7778832316398621,0.725690484046936,0.7431467771530151,0.7390000224113464,413.23740339279175,SGD,32,0.005,2
46,0.7707887887954712,0.7298571467399597,0.7442649006843567,0.7379999756813049,413.23740339279175,SGD,32,0.005,2
47,0.762319803237915,0.7324047684669495,0.7540251016616821,0.7450000047683716,413.23740339279175,SGD,32,0.005,2
48,0.7492668628692627,0.7357380986213684,0.7312904596328735,0.7442499995231628,413.23740339279175,SGD,32,0.005,2
49,0.7423765659332275,0.7385476231575012,0.7307519912719727,0.7447500228881836,413.23740339279175,SGD,32,0.005,2
50,0.7326357960700989,0.7424047589302063,0.7295551300048828,0.7488750219345093,413.23740339279175,SGD,32,0.005,2
1,2.298814535140991,0.1167142838239669,2.284855604171753,0.1788749992847442,443.6670513153076,SGD,32,0.001,2
2,2.2700724601745605,0.1457142829895019,2.233574867248535,0.2321249991655349,443.6670513153076,SGD,32,0.001,2
3,2.1896064281463623,0.1832142919301986,2.0990779399871826,0.2454999983310699,443.6670513153076,SGD,32,0.001,2
4,2.0952048301696777,0.2178571373224258,2.019361734390259,0.281374990940094,443.6670513153076,SGD,32,0.001,2
5,2.05561900138855,0.238571435213089,1.9902576208114624,0.2912499904632568,443.6670513153076,SGD,32,0.001,2
6,2.022373914718628,0.256119042634964,1.954145550727844,0.3036249876022339,443.6670513153076,SGD,32,0.001,2
7,2.001034736633301,0.2674762010574341,1.933591604232788,0.3179999887943268,443.6670513153076,SGD,32,0.001,2
8,1.9717971086502075,0.2845714390277862,1.904727935791016,0.3251250088214874,443.6670513153076,SGD,32,0.001,2
9,1.9511429071426392,0.2966428697109222,1.8746496438980105,0.340499997138977,443.6670513153076,SGD,32,0.001,2
10,1.9283076524734497,0.307285726070404,1.8588627576828003,0.3486250042915344,443.6670513153076,SGD,32,0.001,2
11,1.9057766199111936,0.3113571405410766,1.836089015007019,0.3549999892711639,443.6670513153076,SGD,32,0.001,2
12,1.88667094707489,0.3232619166374206,1.816689372062683,0.3702499866485595,443.6670513153076,SGD,32,0.001,2
13,1.8639713525772093,0.3309285640716553,1.7793484926223757,0.3808749914169311,443.6670513153076,SGD,32,0.001,2
14,1.8451006412506104,0.3360476195812225,1.7639886140823364,0.3866249918937683,443.6670513153076,SGD,32,0.001,2
15,1.8258826732635496,0.3428809642791748,1.7397758960723877,0.3923749923706054,443.6670513153076,SGD,32,0.001,2
16,1.8039921522140503,0.3514047563076019,1.76236093044281,0.3779999911785126,443.6670513153076,SGD,32,0.001,2
17,1.7817431688308716,0.3591904640197754,1.6962165832519531,0.4086250066757202,443.6670513153076,SGD,32,0.001,2
18,1.7641290426254272,0.3651666641235351,1.6858346462249756,0.4040000140666961,443.6670513153076,SGD,32,0.001,2
19,1.743474364280701,0.3715952336788177,1.6579421758651731,0.4156250059604645,443.6670513153076,SGD,32,0.001,2
20,1.7229819297790527,0.3799523711204529,1.645083785057068,0.4202499985694885,443.6670513153076,SGD,32,0.001,2
21,1.7053688764572144,0.3853809535503387,1.620100021362305,0.4251250028610229,443.6670513153076,SGD,32,0.001,2
22,1.6895085573196411,0.3866428434848785,1.620649814605713,0.4237500131130218,443.6670513153076,SGD,32,0.001,2
23,1.6721439361572266,0.3946904838085174,1.5719860792160034,0.4402500092983246,443.6670513153076,SGD,32,0.001,2
24,1.6527632474899292,0.4005238115787506,1.562699317932129,0.4427500069141388,443.6670513153076,SGD,32,0.001,2
25,1.6355955600738523,0.405690461397171,1.542837619781494,0.4472500085830688,443.6670513153076,SGD,32,0.001,2
26,1.6251908540725708,0.4115000069141388,1.5477508306503296,0.4473749995231628,443.6670513153076,SGD,32,0.001,2
27,1.6064025163650513,0.4171904623508453,1.5061898231506348,0.4637500047683716,443.6670513153076,SGD,32,0.001,2
28,1.5927690267562866,0.424785703420639,1.4955031871795654,0.4651249945163727,443.6670513153076,SGD,32,0.001,2
29,1.580256462097168,0.4305952489376068,1.4769375324249268,0.473374992609024,443.6670513153076,SGD,32,0.001,2
30,1.568798542022705,0.4345952272415161,1.4880719184875488,0.4643749892711639,443.6670513153076,SGD,32,0.001,2
31,1.558804988861084,0.4354999959468841,1.452052354812622,0.4856249988079071,443.6670513153076,SGD,32,0.001,2
32,1.5383973121643066,0.4426666796207428,1.4453116655349731,0.4846250116825104,443.6670513153076,SGD,32,0.001,2
33,1.5273653268814087,0.4480476081371307,1.4436630010604858,0.4902499914169311,443.6670513153076,SGD,32,0.001,2
34,1.5107864141464231,0.4565714299678802,1.4086463451385498,0.4977500140666961,443.6670513153076,SGD,32,0.001,2
35,1.4970335960388184,0.4590238034725189,1.415807008743286,0.4942499995231628,443.6670513153076,SGD,32,0.001,2
36,1.4856616258621216,0.4657380878925323,1.3939536809921265,0.5043749809265137,443.6670513153076,SGD,32,0.001,2
37,1.473144292831421,0.468666672706604,1.3864340782165527,0.5040000081062317,443.6670513153076,SGD,32,0.001,2
38,1.4649451971054075,0.472095251083374,1.3633031845092771,0.5167499780654907,443.6670513153076,SGD,32,0.001,2
39,1.4523786306381226,0.4777857065200805,1.3642818927764893,0.5172500014305115,443.6670513153076,SGD,32,0.001,2
40,1.4487403631210327,0.4784761965274811,1.3408406972885132,0.5253750085830688,443.6670513153076,SGD,32,0.001,2
41,1.4328186511993408,0.4819047749042511,1.3358540534973145,0.5249999761581421,443.6670513153076,SGD,32,0.001,2
42,1.425819993019104,0.4871428608894348,1.3314801454544067,0.5273749828338623,443.6670513153076,SGD,32,0.001,2
43,1.4094353914260864,0.4934047758579254,1.315620183944702,0.5328750014305115,443.6670513153076,SGD,32,0.001,2
44,1.404907464981079,0.4943333268165588,1.3053354024887085,0.5403749942779541,443.6670513153076,SGD,32,0.001,2
45,1.3964580297470093,0.4961428642272949,1.3093936443328855,0.5346249938011169,443.6670513153076,SGD,32,0.001,2
46,1.386669397354126,0.5023095011711121,1.2941879034042358,0.5388749837875366,443.6670513153076,SGD,32,0.001,2
47,1.380021333694458,0.5030952095985413,1.2811545133590698,0.5502499938011169,443.6670513153076,SGD,32,0.001,2
48,1.370341181755066,0.5090476274490356,1.3060086965560913,0.5348749756813049,443.6670513153076,SGD,32,0.001,2
49,1.360853672027588,0.5111666917800903,1.272487759590149,0.5492500066757202,443.6670513153076,SGD,32,0.001,2
50,1.3537766933441162,0.5127857327461243,1.2757331132888794,0.543874979019165,443.6670513153076,SGD,32,0.001,2
1,1214.769775390625,0.0988571420311927,2.3098182678222656,0.0993750020861625,66.30495429039001,RMSProp,32,0.05,2
2,2.3091349601745605,0.0985952392220497,2.3088223934173584,0.0958750024437904,66.30495429039001,RMSProp,32,0.05,2
3,2.3093364238739014,0.0996428579092025,2.319312572479248,0.1012500002980232,66.30495429039001,RMSProp,32,0.05,2
4,2.3093667030334477,0.1002619042992591,2.3120012283325195,0.098750002682209,66.30495429039001,RMSProp,32,0.05,2
5,2.30884051322937,0.0989761874079704,2.312333345413208,0.098750002682209,66.30495429039001,RMSProp,32,0.05,2
6,2.309478282928467,0.0963571444153785,2.3182406425476074,0.1036249995231628,66.30495429039001,RMSProp,32,0.05,2
7,2.30940318107605,0.0978095233440399,2.314215421676636,0.101000003516674,66.30495429039001,RMSProp,32,0.05,2
1,7.192622661590576,0.0992619022727012,2.305424690246582,0.0993750020861625,104.1569492816925,RMSProp,32,0.025,2
2,2.3060078620910645,0.101309522986412,2.3037381172180176,0.0993750020861625,104.1569492816925,RMSProp,32,0.025,2
3,2.3055222034454346,0.1002619042992591,2.3038737773895264,0.1012500002980232,104.1569492816925,RMSProp,32,0.025,2
4,2.3059473037719727,0.0982619076967239,2.3055970668792725,0.098750002682209,104.1569492816925,RMSProp,32,0.025,2
5,2.306094169616699,0.1016904786229133,2.307090759277344,0.101000003516674,104.1569492816925,RMSProp,32,0.025,2
6,2.306056022644043,0.0983095243573188,2.3037326335906982,0.0970000028610229,104.1569492816925,RMSProp,32,0.025,2
7,2.305949687957764,0.0995714291930198,2.307394027709961,0.0970000028610229,104.1569492816925,RMSProp,32,0.025,2
8,2.305894613265991,0.0993333309888839,2.305659294128418,0.0984999984502792,104.1569492816925,RMSProp,32,0.025,2
9,2.306208610534668,0.0991190448403358,2.3049166202545166,0.098750002682209,104.1569492816925,RMSProp,32,0.025,2
10,2.3063998222351074,0.0960238128900528,2.3050007820129395,0.1053749993443489,104.1569492816925,RMSProp,32,0.025,2
11,2.3061890602111816,0.0983571410179138,2.3042547702789307,0.1036249995231628,104.1569492816925,RMSProp,32,0.025,2
1,2.0074050426483154,0.2929047644138336,1.6860268115997314,0.3876250088214874,85.6806390285492,RMSProp,32,0.005,2
2,1.7038276195526123,0.3870476186275482,1.6451232433319092,0.4120000004768371,85.6806390285492,RMSProp,32,0.005,2
3,1.707878351211548,0.3879285752773285,1.7437011003494265,0.3650000095367431,85.6806390285492,RMSProp,32,0.005,2
4,1.7226043939590454,0.380142867565155,1.59398090839386,0.4144999980926513,85.6806390285492,RMSProp,32,0.005,2
5,1.7571871280670166,0.3735238015651703,1.754466891288757,0.3618749976158142,85.6806390285492,RMSProp,32,0.005,2
6,1.7592490911483765,0.367595225572586,1.7056753635406494,0.4090000092983246,85.6806390285492,RMSProp,32,0.005,2
7,1.785985827445984,0.3527857065200805,1.790796995162964,0.3571250140666961,85.6806390285492,RMSProp,32,0.005,2
8,1.7905617952346802,0.3514285683631897,1.6909488439559937,0.3899999856948852,85.6806390285492,RMSProp,32,0.005,2
9,1.8202974796295168,0.3426666557788849,1.7024372816085815,0.3891249895095825,85.6806390285492,RMSProp,32,0.005,2
1,1.6671326160430908,0.3963333368301391,1.6612905263900757,0.4276250004768371,141.11166739463806,RMSProp,32,0.001,2
2,1.2677042484283447,0.5545952320098877,1.0667314529418943,0.6284999847412109,141.11166739463806,RMSProp,32,0.001,2
3,1.1348991394042969,0.6079761981964111,1.128716230392456,0.6101250052452087,141.11166739463806,RMSProp,32,0.001,2
4,1.070833444595337,0.6333571672439575,1.0040888786315918,0.6604999899864197,141.11166739463806,RMSProp,32,0.001,2
5,1.0564460754394531,0.6448571681976318,0.970373034477234,0.687749981880188,141.11166739463806,RMSProp,32,0.001,2
6,1.058604121208191,0.6481428742408752,0.9348037838935852,0.6830000281333923,141.11166739463806,RMSProp,32,0.001,2
7,1.070390224456787,0.6488809585571289,0.9498769640922546,0.6922500133514404,141.11166739463806,RMSProp,32,0.001,2
8,1.0781023502349854,0.647857129573822,1.1281520128250122,0.6265000104904175,141.11166739463806,RMSProp,32,0.001,2
9,1.0889486074447632,0.6443095207214355,0.9697615504264832,0.6790000200271606,141.11166739463806,RMSProp,32,0.001,2
10,1.1220287084579468,0.6391428709030151,0.9231473207473756,0.6993749737739563,141.11166739463806,RMSProp,32,0.001,2
11,1.1472930908203125,0.6339523792266846,0.9550209641456604,0.6828749775886536,141.11166739463806,RMSProp,32,0.001,2
12,1.158073902130127,0.6263095140457153,1.1019331216812134,0.6614999771118164,141.11166739463806,RMSProp,32,0.001,2
13,1.1847167015075684,0.6194523572921753,1.0396884679794312,0.6491249799728394,141.11166739463806,RMSProp,32,0.001,2
14,1.2029932737350464,0.616095244884491,1.1138111352920532,0.6625000238418579,141.11166739463806,RMSProp,32,0.001,2
15,1.2257634401321411,0.609499990940094,1.0268391370773315,0.6741250157356262,141.11166739463806,RMSProp,32,0.001,2
1,8.826641082763672,0.103523813188076,2.308835029602051,0.0988750010728836,87.57007837295532,Adam,64,0.05,2
2,2.307471990585327,0.0984523817896843,2.305833578109741,0.1037499979138374,87.57007837295532,Adam,64,0.05,2
3,2.3070099353790283,0.1001190468668937,2.3061556816101074,0.1032499969005584,87.57007837295532,Adam,64,0.05,2
4,2.306956052780152,0.0990714281797409,2.305159568786621,0.1037499979138374,87.57007837295532,Adam,64,0.05,2
5,2.307363271713257,0.0997142866253852,2.3068950176239014,0.0992500036954879,87.57007837295532,Adam,64,0.05,2
6,2.3074445724487305,0.1022380962967872,2.309709072113037,0.1014999970793724,87.57007837295532,Adam,64,0.05,2
7,2.306684255599976,0.0990238115191459,2.303690195083618,0.1014999970793724,87.57007837295532,Adam,64,0.05,2
8,2.30756950378418,0.0992142856121063,2.3035547733306885,0.1037499979138374,87.57007837295532,Adam,64,0.05,2
9,2.306640148162842,0.0992619022727012,2.3085219860076904,0.0989999994635582,87.57007837295532,Adam,64,0.05,2
10,2.307525634765625,0.0980476215481758,2.30466890335083,0.1035000011324882,87.57007837295532,Adam,64,0.05,2
11,2.307009696960449,0.0984999984502792,2.304422378540039,0.0992500036954879,87.57007837295532,Adam,64,0.05,2
12,2.307092428207397,0.1029285714030265,2.308313131332397,0.1032499969005584,87.57007837295532,Adam,64,0.05,2
13,2.30804181098938,0.0999047607183456,2.306641101837158,0.0972499996423721,87.57007837295532,Adam,64,0.05,2
1,69.71453094482422,0.1002142876386642,2.306501865386963,0.0989999994635582,62.71272087097168,Adam,64,0.025,2
2,2.305514097213745,0.099738098680973,2.3050386905670166,0.1037499979138374,62.71272087097168,Adam,64,0.025,2
3,2.304940938949585,0.1012857109308242,2.306647300720215,0.0988750010728836,62.71272087097168,Adam,64,0.025,2
